term	variable	value
r_phylo_id[Mo-ava-mo-iki,Intercept]	mean	-0.186800751717534
r_phylo_id[Mota,Intercept]	mean	0.40421504617677
r_phylo_id[Mota.Lava,Intercept]	mean	0.404040043565996
r_phylo_id[Nengone,Intercept]	mean	-0.0222416389280222
r_phylo_id[Niue,Intercept]	mean	-0.21755410124834
r_phylo_id[Nukuoro,Intercept]	mean	-0.191793185358322
r_phylo_id[Paama,Intercept]	mean	0.735198083308705
r_phylo_id[Palau,Intercept]	mean	-0.305590692584081
r_phylo_id[Pentecost,Intercept]	mean	0.761895538957676
r_phylo_id[Pohnpei,Intercept]	mean	-0.259033763382521
r_phylo_id[Pukapuka,Intercept]	mean	-0.172133414422287
r_phylo_id[Raivavae,Intercept]	mean	-0.200555848260448
r_phylo_id[Rakahanga-Manihiki,Intercept]	mean	-0.22269918076657
r_phylo_id[Rapa.Nui,Intercept]	mean	-0.244500154748267
r_phylo_id[Ratak.+.Rālik,Intercept]	mean	-0.255738710875459
r_phylo_id[Rēkohou,Intercept]	mean	-0.214274609854487
r_phylo_id[Rimatara,Intercept]	mean	-0.201016316449788
r_phylo_id[Rotuma,Intercept]	mean	0.106506350878112
r_phylo_id[Rurutu,Intercept]	mean	-0.197725155749256
r_phylo_id[Sāmoa,Intercept]	mean	-0.184685165731473
r_phylo_id[Santo,Intercept]	mean	0.540301191915569
r_phylo_id[Tahiti,Intercept]	mean	-0.18433875225873
r_phylo_id[Tanna,Intercept]	mean	0.119977174139274
r_phylo_id[Te.Henua.‘Enana,Intercept]	mean	-0.250956371713116
r_phylo_id[Tikopia,Intercept]	mean	-0.180951518460277
r_phylo_id[Tokelau,Intercept]	mean	-0.178992416283317
r_phylo_id[Tonga,Intercept]	mean	-0.222175860657652
r_phylo_id[Tuamotu,Intercept]	mean	-0.225039102874433
r_phylo_id[Tungaru.+.Tuvalu,Intercept]	mean	-0.231191062480578
r_phylo_id[Tupuai,Intercept]	mean	-0.199722131845786
r_phylo_id[Ulithi.(greater),Intercept]	mean	-0.273181796552101
r_phylo_id[Ureparapara,Intercept]	mean	0.446254450288803
r_phylo_id[Uvea.(Wallis),Intercept]	mean	-0.1561026168612
r_phylo_id[Vanua.Lava,Intercept]	mean	0.446643316132754
r_phylo_id[Viti.Levu.+.Yasawa,Intercept]	mean	0.115666127451651
r_phylo_id[Woleai,Intercept]	mean	-0.285220609913073
r_phylo_id[Yap,Intercept]	mean	0.023386426224989
r_spatial_id[Ambae,Intercept]	mean	-0.0522822363921883
r_spatial_id[Ambrym,Intercept]	mean	0.0816761715202803
r_spatial_id[Aneityum,Intercept]	mean	-0.0331778499318346
r_spatial_id[Anuta,Intercept]	mean	0.0123386832942206
r_spatial_id[Aore,Intercept]	mean	-0.0614184582031807
r_spatial_id[Aotearoa,Intercept]	mean	0.00565363865725167
r_spatial_id[Avaiki.Nui.(south),Intercept]	mean	0.00406011395769967
r_spatial_id[Chuuk,Intercept]	mean	-0.0474543132537776
r_spatial_id[Duff.+.Reef.Islands,Intercept]	mean	0.0461576193758145
r_spatial_id[East.Futuna,Intercept]	mean	0.00409692473877595
r_spatial_id[Efate,Intercept]	mean	0.0262970033597674
r_spatial_id[Erromango,Intercept]	mean	0.0667155949150947
r_spatial_id[Hawaii,Intercept]	mean	0.0464889251150175
r_spatial_id[Hiu,Intercept]	mean	-0.0225576941039262
r_spatial_id[Kadavu,Intercept]	mean	-0.0168971037414654
r_spatial_id[Kanaky.(New.Caledonia.main.island),Intercept]	mean	-0.0959273301882746
r_spatial_id[Kapingamarangi,Intercept]	mean	-0.00665530192106879
r_spatial_id[Kosrae,Intercept]	mean	0.0306050133644006
r_spatial_id[Laguas.yan.gåni,Intercept]	mean	-0.112718376208392
r_spatial_id[Lau,Intercept]	mean	-0.0611537127925173
r_spatial_id[Lifou,Intercept]	mean	-0.0511811984565002
r_spatial_id[Loh-Toga,Intercept]	mean	-0.118670005774027
r_spatial_id[Luangiua,Intercept]	mean	-0.00604006549633722
r_spatial_id[Maewo,Intercept]	mean	-0.0189219411867793
r_spatial_id[Malakula,Intercept]	mean	0.253754907318693
r_spatial_id[Mangareva,Intercept]	mean	-0.0046160239263093
r_spatial_id[Māngarongaro,Intercept]	mean	0.0051274139744214
r_spatial_id[Mo-ava-mo-iki,Intercept]	mean	-0.00979742504131137
r_spatial_id[Mota,Intercept]	mean	0.00662628340646193
r_spatial_id[Mota.Lava,Intercept]	mean	-0.0381681110540245
r_spatial_id[Nengone,Intercept]	mean	-0.0255196164495515
r_spatial_id[Niue,Intercept]	mean	0.00139184823173919
r_spatial_id[Nukuoro,Intercept]	mean	-0.00584103399523788
r_spatial_id[Paama,Intercept]	mean	-0.0712859996294829
r_spatial_id[Palau,Intercept]	mean	-0.0567160325336965
r_spatial_id[Pentecost,Intercept]	mean	0.030591848420229
r_spatial_id[Pohnpei,Intercept]	mean	0.0209455346858894
r_spatial_id[Pukapuka,Intercept]	mean	0.0236995894043559
r_spatial_id[Raivavae,Intercept]	mean	-0.0121879503255157
r_spatial_id[Rakahanga-Manihiki,Intercept]	mean	-0.00165571774802331
r_spatial_id[Rapa.Nui,Intercept]	mean	-0.00297825306630255
r_spatial_id[Ratak.+.Rālik,Intercept]	mean	0.00116844764823722
r_spatial_id[Rēkohou,Intercept]	mean	-0.0157116258683824
r_spatial_id[Rimatara,Intercept]	mean	-0.00727095168637186
r_spatial_id[Rotuma,Intercept]	mean	0.00743845535671843
r_spatial_id[Rurutu,Intercept]	mean	0.000201447378424397
r_spatial_id[Sāmoa,Intercept]	mean	-0.041430820021716
r_spatial_id[Santo,Intercept]	mean	0.173079339251138
r_spatial_id[Tahiti,Intercept]	mean	0.0284117309769505
r_spatial_id[Tanna,Intercept]	mean	0.125558958752334
r_spatial_id[Te.Henua.‘Enana,Intercept]	mean	-0.0487806166047829
r_spatial_id[Tikopia,Intercept]	mean	-0.00557216023769111
r_spatial_id[Tokelau,Intercept]	mean	0.00915783873131907
r_spatial_id[Tonga,Intercept]	mean	-0.044127246459296
r_spatial_id[Tuamotu,Intercept]	mean	-0.0277738632227184
r_spatial_id[Tungaru.+.Tuvalu,Intercept]	mean	0.00259835572245697
r_spatial_id[Tupuai,Intercept]	mean	-0.00929465526377549
r_spatial_id[Ulithi.(greater),Intercept]	mean	0.00588279529183033
r_spatial_id[Ureparapara,Intercept]	mean	0.0387289033101307
r_spatial_id[Uvea.(Wallis),Intercept]	mean	0.00328326651748506
r_spatial_id[Vanua.Lava,Intercept]	mean	0.00634518149729359
r_spatial_id[Viti.Levu.+.Yasawa,Intercept]	mean	0.0786291832505832
r_spatial_id[Woleai,Intercept]	mean	0.00748903075316312
r_spatial_id[Yap,Intercept]	mean	-0.0112248672908027
lprior	mean	22.5255676793103
lp__	mean	-321.431041224138
Intercept	sd	0.601916156091218
environ_PC1	sd	0.25466263095349
Shoreline	sd	0.466894110573902
environ_PC2	sd	0.260585893704904
environ_PC3	sd	0.177291085717098
environ_PC1:Shoreline	sd	0.20737029443976
Shoreline:environ_PC2	sd	0.233484008989843
Shoreline:environ_PC3	sd	0.198139547906025
moEA033	sd	0.291741425147191
moSettlement_date_grouping_finer	sd	0.0634900983762809
moEA033:Shoreline	sd	0.238365568281452
moSettlement_date_grouping_finer:Shoreline	sd	0.050268209286864
sd_phylo_id__Intercept	sd	0.25272677968795
sd_spatial_id__Intercept	sd	0.146449898950381
simo_moEA0331[1]	sd	0.216964461846072
simo_moEA0331[2]	sd	0.183270650320601
simo_moEA0331[3]	sd	0.212625070740495
simo_moSettlement_date_grouping_finer1[1]	sd	0.0943014050701072
simo_moSettlement_date_grouping_finer1[2]	sd	0.0921596937532634
simo_moSettlement_date_grouping_finer1[3]	sd	0.0911913792122316
simo_moSettlement_date_grouping_finer1[4]	sd	0.0897487494505382
simo_moSettlement_date_grouping_finer1[5]	sd	0.0903223396164461
simo_moSettlement_date_grouping_finer1[6]	sd	0.0878500836927785
simo_moSettlement_date_grouping_finer1[7]	sd	0.0841092939822905
simo_moSettlement_date_grouping_finer1[8]	sd	0.0869404316602138
simo_moSettlement_date_grouping_finer1[9]	sd	0.0945336054066308
simo_moSettlement_date_grouping_finer1[10]	sd	0.0850898302565222
simo_moEA033:Shoreline1[1]	sd	0.224773530014769
simo_moEA033:Shoreline1[2]	sd	0.199636511122946
simo_moEA033:Shoreline1[3]	sd	0.205499964446724
simo_moSettlement_date_grouping_finer:Shoreline1[1]	sd	0.0928570487938117
simo_moSettlement_date_grouping_finer:Shoreline1[2]	sd	0.0888391054812633
simo_moSettlement_date_grouping_finer:Shoreline1[3]	sd	0.086459738237188
simo_moSettlement_date_grouping_finer:Shoreline1[4]	sd	0.0864064931618091
simo_moSettlement_date_grouping_finer:Shoreline1[5]	sd	0.0856328797035809
simo_moSettlement_date_grouping_finer:Shoreline1[6]	sd	0.0864736906766271
simo_moSettlement_date_grouping_finer:Shoreline1[7]	sd	0.085724804751012
simo_moSettlement_date_grouping_finer:Shoreline1[8]	sd	0.0899720646938001
simo_moSettlement_date_grouping_finer:Shoreline1[9]	sd	0.101495420197693
simo_moSettlement_date_grouping_finer:Shoreline1[10]	sd	0.0880365078160794
r_phylo_id[Ambae,Intercept]	sd	0.453491167308232
r_phylo_id[Ambrym,Intercept]	sd	0.496324976182683
r_phylo_id[Aneityum,Intercept]	sd	0.444715883464091
r_phylo_id[Anuta,Intercept]	sd	0.546957822895425
r_phylo_id[Aore,Intercept]	sd	0.451954401342519
r_phylo_id[Aotearoa,Intercept]	sd	0.518028643217719
r_phylo_id[Avaiki.Nui.(south),Intercept]	sd	0.512013238340982
r_phylo_id[Chuuk,Intercept]	sd	0.438202247729061
r_phylo_id[Duff.+.Reef.Islands,Intercept]	sd	0.53296816549947
r_phylo_id[East.Futuna,Intercept]	sd	0.515036752529529
r_phylo_id[Efate,Intercept]	sd	0.47877510381678
r_phylo_id[Erromango,Intercept]	sd	0.448328644386303
r_phylo_id[Hawaii,Intercept]	sd	0.523581652900912
r_phylo_id[Hiu,Intercept]	sd	0.448006593623958
r_phylo_id[Kadavu,Intercept]	sd	0.511748619915776
r_phylo_id[Kanaky.(New.Caledonia.main.island),Intercept]	sd	0.432439438069749
r_phylo_id[Kapingamarangi,Intercept]	sd	0.526530127059317
r_phylo_id[Kosrae,Intercept]	sd	0.456931714676426
r_phylo_id[Laguas.yan.gåni,Intercept]	sd	0.435035067777507
r_phylo_id[Lau,Intercept]	sd	0.510743727565645
r_phylo_id[Lifou,Intercept]	sd	0.434491616538879
r_phylo_id[Loh-Toga,Intercept]	sd	0.445880817249285
r_phylo_id[Luangiua,Intercept]	sd	0.521877772516997
r_phylo_id[Maewo,Intercept]	sd	0.454457072324402
r_phylo_id[Malakula,Intercept]	sd	0.503221657897759
r_phylo_id[Mangareva,Intercept]	sd	0.511733448332853
r_phylo_id[Māngarongaro,Intercept]	sd	0.513420065337191
r_phylo_id[Mo-ava-mo-iki,Intercept]	sd	0.508264729396885
r_phylo_id[Mota,Intercept]	sd	0.452858208604774
r_phylo_id[Mota.Lava,Intercept]	sd	0.454595376345791
r_phylo_id[Nengone,Intercept]	sd	0.434883252918559
r_phylo_id[Niue,Intercept]	sd	0.511056528574007
r_phylo_id[Nukuoro,Intercept]	sd	0.526376626517162
r_phylo_id[Paama,Intercept]	sd	0.482868756814726
r_phylo_id[Palau,Intercept]	sd	0.538237951740275
r_phylo_id[Pentecost,Intercept]	sd	0.491233604225244
r_phylo_id[Pohnpei,Intercept]	sd	0.448646145321352
r_phylo_id[Pukapuka,Intercept]	sd	0.500418155118757
r_phylo_id[Raivavae,Intercept]	sd	0.510016448014599
r_phylo_id[Rakahanga-Manihiki,Intercept]	sd	0.511865687118856
r_phylo_id[Rapa.Nui,Intercept]	sd	0.511976160893584
r_phylo_id[Ratak.+.Rālik,Intercept]	sd	0.453571079133544
r_phylo_id[Rēkohou,Intercept]	sd	0.518375224418114
r_phylo_id[Rimatara,Intercept]	sd	0.509825949050721
r_phylo_id[Rotuma,Intercept]	sd	0.492943729244744
r_phylo_id[Rurutu,Intercept]	sd	0.511482502053819
r_phylo_id[Sāmoa,Intercept]	sd	0.496217641570099
r_phylo_id[Santo,Intercept]	sd	0.45509304466555
r_phylo_id[Tahiti,Intercept]	sd	0.511696868407897
r_phylo_id[Tanna,Intercept]	sd	0.448584891669651
r_phylo_id[Te.Henua.‘Enana,Intercept]	sd	0.513593598188566
r_phylo_id[Tikopia,Intercept]	sd	0.527539617475389
r_phylo_id[Tokelau,Intercept]	sd	0.496632589608399
r_phylo_id[Tonga,Intercept]	sd	0.511504639543109
r_phylo_id[Tuamotu,Intercept]	sd	0.512616393270527
r_phylo_id[Tungaru.+.Tuvalu,Intercept]	sd	0.458654280940931
r_phylo_id[Tupuai,Intercept]	sd	0.512663358857712
r_phylo_id[Ulithi.(greater),Intercept]	sd	0.443532547689413
r_phylo_id[Ureparapara,Intercept]	sd	0.461290728265113
r_phylo_id[Uvea.(Wallis),Intercept]	sd	0.513561188731142
r_phylo_id[Vanua.Lava,Intercept]	sd	0.459273645254781
r_phylo_id[Viti.Levu.+.Yasawa,Intercept]	sd	0.491898324696295
r_phylo_id[Woleai,Intercept]	sd	0.440903933209836
r_phylo_id[Yap,Intercept]	sd	0.448655551709984
r_spatial_id[Ambae,Intercept]	sd	0.243440648253804
r_spatial_id[Ambrym,Intercept]	sd	0.251756509460456
r_spatial_id[Aneityum,Intercept]	sd	0.244671042688052
r_spatial_id[Anuta,Intercept]	sd	0.26051972352428
r_spatial_id[Aore,Intercept]	sd	0.246131925582358
r_spatial_id[Aotearoa,Intercept]	sd	0.262875663993445
r_spatial_id[Avaiki.Nui.(south),Intercept]	sd	0.250893177921252
r_spatial_id[Chuuk,Intercept]	sd	0.249192907259353
r_spatial_id[Duff.+.Reef.Islands,Intercept]	sd	0.253097361873593
r_spatial_id[East.Futuna,Intercept]	sd	0.251414728323919
r_spatial_id[Efate,Intercept]	sd	0.244275470552487
r_spatial_id[Erromango,Intercept]	sd	0.24577674209232
r_spatial_id[Hawaii,Intercept]	sd	0.267111404131678
r_spatial_id[Hiu,Intercept]	sd	0.247381651505737
r_spatial_id[Kadavu,Intercept]	sd	0.250879255952429
r_spatial_id[Kanaky.(New.Caledonia.main.island),Intercept]	sd	0.261358059555859
r_spatial_id[Kapingamarangi,Intercept]	sd	0.253943845193214
r_spatial_id[Kosrae,Intercept]	sd	0.256978732796654
r_spatial_id[Laguas.yan.gåni,Intercept]	sd	0.264297570059028
r_spatial_id[Lau,Intercept]	sd	0.254500081839146
r_spatial_id[Lifou,Intercept]	sd	0.248652580873888
r_spatial_id[Loh-Toga,Intercept]	sd	0.258382506012557
r_spatial_id[Luangiua,Intercept]	sd	0.252812241283784
r_spatial_id[Maewo,Intercept]	sd	0.225019043333773
r_spatial_id[Malakula,Intercept]	sd	0.316201991234492
r_spatial_id[Mangareva,Intercept]	sd	0.250401265284553
r_spatial_id[Māngarongaro,Intercept]	sd	0.251773861072385
r_spatial_id[Mo-ava-mo-iki,Intercept]	sd	0.250448608976738
r_spatial_id[Mota,Intercept]	sd	0.24889140787147
r_spatial_id[Mota.Lava,Intercept]	sd	0.248523161677271
r_spatial_id[Nengone,Intercept]	sd	0.251130483827787
r_spatial_id[Niue,Intercept]	sd	0.250991076979361
r_spatial_id[Nukuoro,Intercept]	sd	0.252535652769732
r_spatial_id[Paama,Intercept]	sd	0.248509099212442
r_spatial_id[Palau,Intercept]	sd	0.2560174004152
r_spatial_id[Pentecost,Intercept]	sd	0.226687186799802
r_spatial_id[Pohnpei,Intercept]	sd	0.256865812749136
r_spatial_id[Pukapuka,Intercept]	sd	0.256773465338073
r_spatial_id[Raivavae,Intercept]	sd	0.247306798565551
r_spatial_id[Rakahanga-Manihiki,Intercept]	sd	0.252678409565249
r_spatial_id[Rapa.Nui,Intercept]	sd	0.248195854235039
r_spatial_id[Ratak.+.Rālik,Intercept]	sd	0.252301454147848
r_spatial_id[Rēkohou,Intercept]	sd	0.257698360667535
r_spatial_id[Rimatara,Intercept]	sd	0.250647871021641
r_spatial_id[Rotuma,Intercept]	sd	0.254088069470364
r_spatial_id[Rurutu,Intercept]	sd	0.25042017262883
r_spatial_id[Sāmoa,Intercept]	sd	0.250989747723523
r_spatial_id[Santo,Intercept]	sd	0.266251433437766
r_spatial_id[Tahiti,Intercept]	sd	0.25565742911671
r_spatial_id[Tanna,Intercept]	sd	0.262353957206348
r_spatial_id[Te.Henua.‘Enana,Intercept]	sd	0.263022905057262
r_spatial_id[Tikopia,Intercept]	sd	0.257991377662305
r_spatial_id[Tokelau,Intercept]	sd	0.255065422026468
r_spatial_id[Tonga,Intercept]	sd	0.252670487225026
r_spatial_id[Tuamotu,Intercept]	sd	0.256907681936521
r_spatial_id[Tungaru.+.Tuvalu,Intercept]	sd	0.243813867191611
r_spatial_id[Tupuai,Intercept]	sd	0.2492644769425
r_spatial_id[Ulithi.(greater),Intercept]	sd	0.250497548118632
r_spatial_id[Ureparapara,Intercept]	sd	0.245642214577315
r_spatial_id[Uvea.(Wallis),Intercept]	sd	0.252153848630716
r_spatial_id[Vanua.Lava,Intercept]	sd	0.2315582870247
r_spatial_id[Viti.Levu.+.Yasawa,Intercept]	sd	0.253430955490324
r_spatial_id[Woleai,Intercept]	sd	0.253295129737612
r_spatial_id[Yap,Intercept]	sd	0.253107277597512
lprior	sd	0.0812414832597576
lp__	sd	9.63961557527498
Intercept	min	-2.93835
environ_PC1	min	-1.23093
Shoreline	min	-2.16061
environ_PC2	min	-1.12763
environ_PC3	min	-0.621209
environ_PC1:Shoreline	min	-0.83555
Shoreline:environ_PC2	min	-1.17068
Shoreline:environ_PC3	min	-0.82751
moEA033	min	-3.27273
moSettlement_date_grouping_finer	min	-0.219656
moEA033:Shoreline	min	-2.74501
moSettlement_date_grouping_finer:Shoreline	min	-0.145614
sd_phylo_id__Intercept	min	2.40413e-05
sd_spatial_id__Intercept	min	8.14328e-07
simo_moEA0331[1]	min	1.997e-05
simo_moEA0331[2]	min	1.77678e-05
simo_moEA0331[3]	min	2.47611e-05
simo_moSettlement_date_grouping_finer1[1]	min	3.81337e-06
simo_moSettlement_date_grouping_finer1[2]	min	5.43655e-07
simo_moSettlement_date_grouping_finer1[3]	min	1.54482e-05
simo_moSettlement_date_grouping_finer1[4]	min	6.66271e-07
simo_moSettlement_date_grouping_finer1[5]	min	1.26691e-06
simo_moSettlement_date_grouping_finer1[6]	min	2.23246e-06
simo_moSettlement_date_grouping_finer1[7]	min	1.72388e-07
simo_moSettlement_date_grouping_finer1[8]	min	2.14477e-06
simo_moSettlement_date_grouping_finer1[9]	min	1.89191e-06
simo_moSettlement_date_grouping_finer1[10]	min	2.78339e-06
simo_moEA033:Shoreline1[1]	min	7.9548e-05
simo_moEA033:Shoreline1[2]	min	2.02808e-05
simo_moEA033:Shoreline1[3]	min	1.96744e-05
simo_moSettlement_date_grouping_finer:Shoreline1[1]	min	5.46599e-06
simo_moSettlement_date_grouping_finer:Shoreline1[2]	min	7.78883e-07
simo_moSettlement_date_grouping_finer:Shoreline1[3]	min	4.33011e-06
simo_moSettlement_date_grouping_finer:Shoreline1[4]	min	5.19992e-06
simo_moSettlement_date_grouping_finer:Shoreline1[5]	min	6.3146e-07
simo_moSettlement_date_grouping_finer:Shoreline1[6]	min	5.16535e-06
simo_moSettlement_date_grouping_finer:Shoreline1[7]	min	3.26241e-06
simo_moSettlement_date_grouping_finer:Shoreline1[8]	min	1.56076e-06
simo_moSettlement_date_grouping_finer:Shoreline1[9]	min	8.78073e-08
simo_moSettlement_date_grouping_finer:Shoreline1[10]	min	2.00006e-06
r_phylo_id[Ambae,Intercept]	min	-2.53784
r_phylo_id[Ambrym,Intercept]	min	-1.30538
r_phylo_id[Aneityum,Intercept]	min	-2.55505
r_phylo_id[Anuta,Intercept]	min	-3.25945
r_phylo_id[Aore,Intercept]	min	-2.01103
r_phylo_id[Aotearoa,Intercept]	min	-3.37107
r_phylo_id[Avaiki.Nui.(south),Intercept]	min	-2.91651
r_phylo_id[Chuuk,Intercept]	min	-2.91749
r_phylo_id[Duff.+.Reef.Islands,Intercept]	min	-3.06732
r_phylo_id[East.Futuna,Intercept]	min	-3.17267
r_phylo_id[Efate,Intercept]	min	-1.40869
r_phylo_id[Erromango,Intercept]	min	-1.94914
r_phylo_id[Hawaii,Intercept]	min	-3.40178
r_phylo_id[Hiu,Intercept]	min	-2.32723
r_phylo_id[Kadavu,Intercept]	min	-3.63563
r_phylo_id[Kanaky.(New.Caledonia.main.island),Intercept]	min	-2.58494
r_phylo_id[Kapingamarangi,Intercept]	min	-3.57302
r_phylo_id[Kosrae,Intercept]	min	-3.5288
r_phylo_id[Laguas.yan.gåni,Intercept]	min	-2.91668
r_phylo_id[Lau,Intercept]	min	-3.716
r_phylo_id[Lifou,Intercept]	min	-2.45577
r_phylo_id[Loh-Toga,Intercept]	min	-2.2835
r_phylo_id[Luangiua,Intercept]	min	-3.54435
r_phylo_id[Maewo,Intercept]	min	-2.40522
r_phylo_id[Malakula,Intercept]	min	-1.13689
r_phylo_id[Mangareva,Intercept]	min	-3.22561
r_phylo_id[Māngarongaro,Intercept]	min	-3.20187
r_phylo_id[Mo-ava-mo-iki,Intercept]	min	-3.37264
r_phylo_id[Mota,Intercept]	min	-2.34882
r_phylo_id[Mota.Lava,Intercept]	min	-2.32416
r_phylo_id[Nengone,Intercept]	min	-2.53097
r_phylo_id[Niue,Intercept]	min	-3.69792
r_phylo_id[Nukuoro,Intercept]	min	-3.40708
r_phylo_id[Paama,Intercept]	min	-1.61873
r_phylo_id[Palau,Intercept]	min	-3.78809
r_phylo_id[Pentecost,Intercept]	min	-1.35924
r_phylo_id[Pohnpei,Intercept]	min	-2.739
r_phylo_id[Pukapuka,Intercept]	min	-3.232
r_phylo_id[Raivavae,Intercept]	min	-3.4421
r_phylo_id[Rakahanga-Manihiki,Intercept]	min	-3.31826
r_phylo_id[Rapa.Nui,Intercept]	min	-3.23891
r_phylo_id[Ratak.+.Rālik,Intercept]	min	-3.00634
r_phylo_id[Rēkohou,Intercept]	min	-3.30392
r_phylo_id[Rimatara,Intercept]	min	-3.24973
r_phylo_id[Rotuma,Intercept]	min	-2.76349
r_phylo_id[Rurutu,Intercept]	min	-3.23042
r_phylo_id[Sāmoa,Intercept]	min	-3.12039
r_phylo_id[Santo,Intercept]	min	-1.89609
r_phylo_id[Tahiti,Intercept]	min	-3.10951
r_phylo_id[Tanna,Intercept]	min	-2.04825
r_phylo_id[Te.Henua.‘Enana,Intercept]	min	-3.27636
r_phylo_id[Tikopia,Intercept]	min	-3.59918
r_phylo_id[Tokelau,Intercept]	min	-3.21283
r_phylo_id[Tonga,Intercept]	min	-3.76753
r_phylo_id[Tuamotu,Intercept]	min	-3.21654
r_phylo_id[Tungaru.+.Tuvalu,Intercept]	min	-2.65993
r_phylo_id[Tupuai,Intercept]	min	-3.3349
r_phylo_id[Ulithi.(greater),Intercept]	min	-2.98908
r_phylo_id[Ureparapara,Intercept]	min	-2.10462
r_phylo_id[Uvea.(Wallis),Intercept]	min	-3.24462
r_phylo_id[Vanua.Lava,Intercept]	min	-2.14295
r_phylo_id[Viti.Levu.+.Yasawa,Intercept]	min	-2.50173
r_phylo_id[Woleai,Intercept]	min	-2.91589
r_phylo_id[Yap,Intercept]	min	-2.42361
r_spatial_id[Ambae,Intercept]	min	-2.04805
r_spatial_id[Ambrym,Intercept]	min	-1.53099
r_spatial_id[Aneityum,Intercept]	min	-1.96272
r_spatial_id[Anuta,Intercept]	min	-2.05727
