term	variable	value
simo_moSettlement_date_grouping_finer:Shoreline1[1]	sd	0.10271853715932
simo_moSettlement_date_grouping_finer:Shoreline1[2]	sd	0.0949231421146839
simo_moSettlement_date_grouping_finer:Shoreline1[3]	sd	0.0817194781831184
simo_moSettlement_date_grouping_finer:Shoreline1[4]	sd	0.0827004672428731
simo_moSettlement_date_grouping_finer:Shoreline1[5]	sd	0.0828278097388011
simo_moSettlement_date_grouping_finer:Shoreline1[6]	sd	0.0839764674150596
simo_moSettlement_date_grouping_finer:Shoreline1[7]	sd	0.0862370922228367
simo_moSettlement_date_grouping_finer:Shoreline1[8]	sd	0.0968068094460386
simo_moSettlement_date_grouping_finer:Shoreline1[9]	sd	0.112756833477041
simo_moSettlement_date_grouping_finer:Shoreline1[10]	sd	0.0649659910753115
lprior	sd	0.043448047567078
lp__	sd	4.57484636901879
Intercept	min	-1.71437
environ_PC1	min	-1.07685
Shoreline	min	-1.91784
environ_PC2	min	-0.728149
environ_PC3	min	-0.424082
environ_PC1:Shoreline	min	-0.355979
Shoreline:environ_PC2	min	-1.08654
Shoreline:environ_PC3	min	-0.429159
moEA033	min	-3.49091
moSettlement_date_grouping_finer	min	-0.0363661
moEA033:Shoreline	min	-2.15637
moSettlement_date_grouping_finer:Shoreline	min	-0.290346
simo_moEA0331[1]	min	0.073623
simo_moEA0331[2]	min	1.15156e-06
simo_moEA0331[3]	min	2.36051e-06
simo_moSettlement_date_grouping_finer1[1]	min	2.63737e-08
simo_moSettlement_date_grouping_finer1[2]	min	4.81212e-06
simo_moSettlement_date_grouping_finer1[3]	min	2.68414e-06
simo_moSettlement_date_grouping_finer1[4]	min	2.3775e-06
simo_moSettlement_date_grouping_finer1[5]	min	3.14967e-06
simo_moSettlement_date_grouping_finer1[6]	min	3.92251e-06
simo_moSettlement_date_grouping_finer1[7]	min	6.80211e-06
simo_moSettlement_date_grouping_finer1[8]	min	2.55709e-06
simo_moSettlement_date_grouping_finer1[9]	min	4.67135e-06
simo_moSettlement_date_grouping_finer1[10]	min	1.8525e-07
simo_moEA033:Shoreline1[1]	min	5.87325e-05
simo_moEA033:Shoreline1[2]	min	3.69039e-05
simo_moEA033:Shoreline1[3]	min	2.29207e-06
simo_moSettlement_date_grouping_finer:Shoreline1[1]	min	2.16622e-06
simo_moSettlement_date_grouping_finer:Shoreline1[2]	min	2.50877e-06
simo_moSettlement_date_grouping_finer:Shoreline1[3]	min	1.92029e-06
simo_moSettlement_date_grouping_finer:Shoreline1[4]	min	2.65909e-06
simo_moSettlement_date_grouping_finer:Shoreline1[5]	min	9.20158e-08
simo_moSettlement_date_grouping_finer:Shoreline1[6]	min	7.31165e-07
simo_moSettlement_date_grouping_finer:Shoreline1[7]	min	2.92689e-06
simo_moSettlement_date_grouping_finer:Shoreline1[8]	min	1.63844e-05
simo_moSettlement_date_grouping_finer:Shoreline1[9]	min	2.67637e-06
simo_moSettlement_date_grouping_finer:Shoreline1[10]	min	7.20407e-07
lprior	min	24.7097
lp__	min	-175.078
Intercept	max	2.13254
environ_PC1	max	0.672573
Shoreline	max	2.40897
environ_PC2	max	1.19702
environ_PC3	max	0.934336
environ_PC1:Shoreline	max	1.01985
Shoreline:environ_PC2	max	0.68706
Shoreline:environ_PC3	max	0.730863
moEA033	max	-0.136234
moSettlement_date_grouping_finer	max	0.342016
moEA033:Shoreline	max	0.995909
moSettlement_date_grouping_finer:Shoreline	max	0.34917
simo_moEA0331[1]	max	0.998168
simo_moEA0331[2]	max	0.737576
simo_moEA0331[3]	max	0.861451
simo_moSettlement_date_grouping_finer1[1]	max	0.667992
simo_moSettlement_date_grouping_finer1[2]	max	0.681219
simo_moSettlement_date_grouping_finer1[3]	max	0.717451
simo_moSettlement_date_grouping_finer1[4]	max	0.79192
simo_moSettlement_date_grouping_finer1[5]	max	0.69559
simo_moSettlement_date_grouping_finer1[6]	max	0.654277
simo_moSettlement_date_grouping_finer1[7]	max	0.72495
simo_moSettlement_date_grouping_finer1[8]	max	0.753844
simo_moSettlement_date_grouping_finer1[9]	max	0.777351
simo_moSettlement_date_grouping_finer1[10]	max	0.554364
simo_moEA033:Shoreline1[1]	max	0.994488
simo_moEA033:Shoreline1[2]	max	0.988977
simo_moEA033:Shoreline1[3]	max	0.983614
simo_moSettlement_date_grouping_finer:Shoreline1[1]	max	0.694281
simo_moSettlement_date_grouping_finer:Shoreline1[2]	max	0.696879
simo_moSettlement_date_grouping_finer:Shoreline1[3]	max	0.680198
simo_moSettlement_date_grouping_finer:Shoreline1[4]	max	0.741403
simo_moSettlement_date_grouping_finer:Shoreline1[5]	max	0.690116
simo_moSettlement_date_grouping_finer:Shoreline1[6]	max	0.68672
simo_moSettlement_date_grouping_finer:Shoreline1[7]	max	0.687512
simo_moSettlement_date_grouping_finer:Shoreline1[8]	max	0.691937
simo_moSettlement_date_grouping_finer:Shoreline1[9]	max	0.763147
simo_moSettlement_date_grouping_finer:Shoreline1[10]	max	0.696651
lprior	max	25.0728
lp__	max	-137.727
Intercept	straddle_zero	yes
environ_PC1	straddle_zero	yes
Shoreline	straddle_zero	yes
environ_PC2	straddle_zero	yes
environ_PC3	straddle_zero	yes
environ_PC1:Shoreline	straddle_zero	yes
Shoreline:environ_PC2	straddle_zero	yes
Shoreline:environ_PC3	straddle_zero	yes
moEA033	straddle_zero	no
moSettlement_date_grouping_finer	straddle_zero	yes
moEA033:Shoreline	straddle_zero	yes
moSettlement_date_grouping_finer:Shoreline	straddle_zero	yes
simo_moEA0331[1]	straddle_zero	no
simo_moEA0331[2]	straddle_zero	no
simo_moEA0331[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[1]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[2]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[4]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[5]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[6]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[7]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[8]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[9]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[10]	straddle_zero	no
simo_moEA033:Shoreline1[1]	straddle_zero	no
simo_moEA033:Shoreline1[2]	straddle_zero	no
simo_moEA033:Shoreline1[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[1]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[2]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[4]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[5]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[6]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[7]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[8]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[9]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[10]	straddle_zero	no
lprior	straddle_zero	no
lp__	straddle_zero	no
Intercept	Estimate	0.513405835885797
environ_PC1	Estimate	-0.25787879201633
Shoreline	Estimate	0.375306348288694
environ_PC2	Estimate	0.173388107662879
environ_PC3	Estimate	0.204414380412325
environ_PC1:Shoreline	Estimate	0.208495573846513
Shoreline:environ_PC2	Estimate	-0.334426898850674
Shoreline:environ_PC3	Estimate	0.214974591044501
moEA033	Estimate	-0.717409164387931
moSettlement_date_grouping_finer	Estimate	0.124195227887062
moEA033:Shoreline	Estimate	-0.440751061846138
moSettlement_date_grouping_finer:Shoreline	Estimate	0.0956556472353127
Intercept	Est.Error	0.390941868559429
environ_PC1	Est.Error	0.203992145074069
Shoreline	Est.Error	0.449567949293085
environ_PC2	Est.Error	0.211269395040072
environ_PC3	Est.Error	0.149296509596154
environ_PC1:Shoreline	Est.Error	0.157303812495319
Shoreline:environ_PC2	Est.Error	0.203153406640724
Shoreline:environ_PC3	Est.Error	0.129702239369848
moEA033	Est.Error	0.245288983031864
moSettlement_date_grouping_finer	Est.Error	0.0398233952899355
moEA033:Shoreline	Est.Error	0.203342276928618
moSettlement_date_grouping_finer:Shoreline	Est.Error	0.0455181114176547
Intercept	l-95% CI	-0.281401525
environ_PC1	l-95% CI	-0.65768015
Shoreline	l-95% CI	-0.515569775
environ_PC2	l-95% CI	-0.245309275
environ_PC3	l-95% CI	-0.0904375349999999
environ_PC1:Shoreline	l-95% CI	-0.0892166624999999
Shoreline:environ_PC2	l-95% CI	-0.7131351
Shoreline:environ_PC3	l-95% CI	-0.051134355
moEA033	l-95% CI	-1.33862025
moSettlement_date_grouping_finer	l-95% CI	0.050780875
moEA033:Shoreline	l-95% CI	-0.922782275
moSettlement_date_grouping_finer:Shoreline	l-95% CI	0.01132902
Intercept	u-95% CI	1.25177025
environ_PC1	u-95% CI	0.144777875
Shoreline	u-95% CI	1.25472275
environ_PC2	u-95% CI	0.58473915
environ_PC3	u-95% CI	0.495543225
environ_PC1:Shoreline	u-95% CI	0.52800305
Shoreline:environ_PC2	u-95% CI	0.08350993
Shoreline:environ_PC3	u-95% CI	0.45923215
moEA033	u-95% CI	-0.385614675
moSettlement_date_grouping_finer	u-95% CI	0.207386625
moEA033:Shoreline	u-95% CI	-0.114299425
moSettlement_date_grouping_finer:Shoreline	u-95% CI	0.191118
Intercept	Rhat	1.00000635100209
environ_PC1	Rhat	1.00003527573859
Shoreline	Rhat	1.0000409713916
environ_PC2	Rhat	1.00002811886952
environ_PC3	Rhat	0.999997519755495
environ_PC1:Shoreline	Rhat	0.99999719026773
Shoreline:environ_PC2	Rhat	1.00005808878981
Shoreline:environ_PC3	Rhat	1.00002627258341
moEA033	Rhat	1.00008123297039
moSettlement_date_grouping_finer	Rhat	0.999992011224564
moEA033:Shoreline	Rhat	1.00004158791062
moSettlement_date_grouping_finer:Shoreline	Rhat	1.00002635602321
Intercept	Bulk_ESS	87269.5948347401
environ_PC1	Bulk_ESS	82345.8261175509
Shoreline	Bulk_ESS	74503.0358494835
environ_PC2	Bulk_ESS	77986.8389956885
environ_PC3	Bulk_ESS	122235.416981365
environ_PC1:Shoreline	Bulk_ESS	77542.7658159681
Shoreline:environ_PC2	Bulk_ESS	80436.1426613792
Shoreline:environ_PC3	Bulk_ESS	119658.479646278
moEA033	Bulk_ESS	79071.7742973554
moSettlement_date_grouping_finer	Bulk_ESS	90755.6046464553
moEA033:Shoreline	Bulk_ESS	96991.2355569921
moSettlement_date_grouping_finer:Shoreline	Bulk_ESS	89985.8142402167
Intercept	Tail_ESS	76812.5304136008
environ_PC1	Tail_ESS	87245.5563309055
Shoreline	Tail_ESS	76942.415733915
environ_PC2	Tail_ESS	84993.9362853555
environ_PC3	Tail_ESS	89709.5587290469
environ_PC1:Shoreline	Tail_ESS	85506.9677219814
Shoreline:environ_PC2	Tail_ESS	79164.9611719338
Shoreline:environ_PC3	Tail_ESS	90030.7662925981
moEA033	Tail_ESS	53223.3885879961
moSettlement_date_grouping_finer	Tail_ESS	71799.4815534841
moEA033:Shoreline	Tail_ESS	66133.7181867507
moSettlement_date_grouping_finer:Shoreline	Tail_ESS	72139.0123262203
Intercept	straddle_zero_95	yes
environ_PC1	straddle_zero_95	yes
Shoreline	straddle_zero_95	yes
environ_PC2	straddle_zero_95	yes
environ_PC3	straddle_zero_95	yes
environ_PC1:Shoreline	straddle_zero_95	yes
Shoreline:environ_PC2	straddle_zero_95	yes
Shoreline:environ_PC3	straddle_zero_95	yes
moEA033	straddle_zero_95	no
moSettlement_date_grouping_finer	straddle_zero_95	no
moEA033:Shoreline	straddle_zero_95	no
moSettlement_date_grouping_finer:Shoreline	straddle_zero_95	no
